STUDENT_ID,FISCAL_YEAR,RETAINED,SEX_CODE,IPEDS_RACE_CODE,HS_GPA
3620,FY23,N,M,3,2.85925017
3621,FY22,Y,M,2,3.045420741
3622,FY22,Y,M,3,2.73668708
3623,FY20,Y,F,3,3.700613405
3624,FY23,Y,M,8,3.615109737
3625,FY22,Y,M,6,3.098576054
3626,FY24,N,M,7,2.302495935
3627,FY20,N,M,7,3.469998419
3628,FY22,Y,M,4,3.036129313
3629,FY20,Y,F,9,2.915845873
3630,FY23,Y,M,7,2.805149003
3631,FY22,N,F,1,3.603148626
3632,FY24,Y,F,1,3.012262805
3633,FY22,Y,F,6,2.715620703
3634,FY21,Y,F,8,3.839594024
3635,FY23,Y,M,9,2.837178791
3636,FY23,Y,M,1,2.450230848
3637,FY23,Y,F,8,3.30654395
3638,FY22,Y,M,8,4
3639,FY24,Y,M,6,2.326890751
3640,FY20,Y,F,1,4
3641,FY23,N,F,3,3.302833969
3642,FY20,N,F,2,2.884452916
3643,FY24,Y,F,7,3.253577826
3644,FY22,N,M,5,3.362936974
3645,FY20,Y,F,2,3.012744558
3646,FY23,Y,F,9,3.648759688
3647,FY22,Y,M,1,2.093685811
3648,FY22,Y,F,3,2.590669038
3649,FY21,Y,F,6,3.352040846
3650,FY24,Y,F,7,3.173121875
3651,FY22,N,F,1,3.116556996
3652,FY21,N,M,2,2.861588994
3653,FY20,Y,F,9,2.422776873
3654,FY24,Y,M,8,2.360237829
3655,FY24,Y,F,9,3.016335038
3656,FY22,N,M,7,3.047853109
3657,FY21,Y,F,1,3.048876893
3658,FY21,N,M,9,3.349758379
3659,FY20,Y,M,8,2.669518649
3660,FY24,Y,F,8,2.293487234
3661,FY23,Y,F,8,3.11596556
3662,FY24,Y,F,1,3.163639872
3663,FY20,N,F,8,3.426638478
3664,FY24,Y,F,4,3.20142782
3665,FY24,N,M,6,3.60591352
3666,FY23,N,F,8,3.618027143
3667,FY23,Y,M,9,3.16875093
3668,FY24,Y,F,5,3.263380139
3669,FY23,Y,M,2,2.789209657
3670,FY20,N,M,3,2.563043041
3671,FY22,Y,M,7,2.699882119
3672,FY21,N,F,7,2.949382547
3673,FY22,Y,F,4,2.011249604
3674,FY21,N,M,3,2.27087819
3675,FY21,N,F,6,2.951756698
3676,FY22,Y,F,4,3.409845099
3677,FY22,Y,F,5,2.640784227
3678,FY21,Y,F,5,2.63792413
3679,FY20,Y,M,2,3.000703677
3680,FY22,Y,F,8,3.3865974
3681,FY24,N,F,4,3.021524725
3682,FY24,Y,F,5,3.333724634
3683,FY20,N,F,8,3.169220319
3684,FY21,Y,M,6,1.880953828
3685,FY21,Y,F,4,3.069774973
3686,FY21,Y,F,6,3.694232265
3687,FY22,Y,M,1,2.644135101
3688,FY22,Y,F,8,2.65922489
3689,FY23,Y,F,4,3.295384568
3690,FY21,N,F,7,2.386966463
3691,FY22,Y,F,3,2.874980825
3692,FY24,Y,F,9,2.979702538
3693,FY23,N,M,5,3.042022086
3694,FY21,Y,F,2,3.504845369
3695,FY22,Y,M,6,2.162678076
3696,FY21,Y,F,8,2.85399239
3697,FY24,Y,F,3,2.682008252
3698,FY21,N,F,3,3.213621922
3699,FY20,Y,F,5,3.446756019
3700,FY24,Y,M,2,3.859028907
3701,FY22,Y,M,4,2.976771629
3702,FY20,N,F,9,2.898683527
3703,FY22,Y,F,7,3.413738755
3704,FY20,Y,F,4,2.862009307
3705,FY20,Y,F,2,3.219985981
3706,FY21,Y,F,3,3.321260257
3707,FY24,Y,M,6,3.40269689
3708,FY20,Y,F,8,3.533375801
3709,FY24,N,F,8,4
3710,FY22,N,F,1,3.269050353
3711,FY23,Y,F,8,2.944513806
3712,FY21,Y,F,9,3.017065092
3713,FY22,N,M,6,2.829201108
3714,FY23,Y,F,4,3.870832254
3715,FY20,Y,M,5,2.879755069
3716,FY20,N,M,9,3.212332432
3717,FY23,N,M,8,3.140559323
3718,FY24,N,F,6,3.477974355
3719,FY21,Y,M,2,3.138052677
3720,FY20,Y,F,9,2.970366585
3721,FY20,N,M,4,3.043700962
3722,FY23,Y,F,4,4
3723,FY24,Y,F,8,2.625620274
3724,FY20,N,M,1,2.440841965
3725,FY24,N,F,5,3.299296452
3726,FY20,Y,M,8,3.078310784
3727,FY23,Y,F,8,3.727151296
3728,FY22,N,F,9,3.7665765
3729,FY23,N,F,6,2.540181181
3730,FY24,Y,M,3,2.407338611
3731,FY22,Y,F,7,2.558597437
3732,FY22,Y,F,8,3.677235637
3733,FY20,Y,M,1,3.19891351
3734,FY22,N,F,6,3.527745198
3735,FY24,N,F,8,2.819357261
3736,FY23,Y,M,1,3.479682909
3737,FY20,N,F,4,3.924844433
3738,FY23,Y,M,1,2.718705722
3739,FY21,N,F,2,2.492712653
3740,FY21,Y,M,9,3.222377172
3741,FY24,Y,M,4,2.616343242
3742,FY23,Y,M,5,2.927543124
3743,FY22,Y,F,7,3.432175153
3744,FY20,Y,F,2,4
3745,FY21,Y,F,9,3.721668459
3746,FY24,N,M,9,2.828001833
3747,FY21,Y,M,9,2.412593235
3748,FY23,Y,M,6,2.922078698
3749,FY24,Y,F,5,2.606401567
3750,FY21,N,M,9,3.66859668
3751,FY20,N,F,2,3.573008697
3752,FY21,Y,M,6,2.40804041
3753,FY20,Y,F,1,1.960875548
3754,FY22,Y,M,4,3.393468155
3755,FY22,Y,M,1,2.199683888
3756,FY23,Y,F,2,2.858671078
3757,FY24,Y,F,9,2.563460153
3758,FY22,N,M,9,3.38670597
3759,FY20,Y,F,6,2.518096449
3760,FY21,Y,F,1,2.158048845
3761,FY22,Y,F,4,3.877762253
3762,FY24,Y,F,7,2.203010121
3763,FY20,N,F,4,3.152731975
3764,FY21,Y,F,1,2.895191127
3765,FY20,Y,F,2,2.947679895
3766,FY21,N,M,4,3.134110048
3767,FY21,Y,M,8,3.273190296
3768,FY21,Y,F,6,3.172479051
3769,FY21,N,F,8,1.852122142
3770,FY24,Y,F,8,3.854552638
3771,FY23,Y,M,3,3.086834371
3772,FY20,N,F,6,3.143306389
3773,FY21,Y,F,7,2.232780031
3774,FY20,Y,F,7,2.901119895
3775,FY21,Y,M,4,3.951180012
3776,FY23,Y,F,8,2.643669899
3777,FY24,Y,F,2,2.658390821
3778,FY23,N,M,4,3.314888669
3779,FY20,Y,F,7,2.851609062
3780,FY23,Y,M,8,2.603942995
3781,FY24,Y,M,1,3.589707179
3782,FY23,N,F,6,3.49001036
3783,FY21,N,M,5,2.667142397
3784,FY23,Y,F,1,2.239447961
3785,FY21,Y,F,2,2.553655511
3786,FY21,N,M,1,3.620960443
3787,FY20,N,F,6,1.910691717
3788,FY20,Y,F,3,2.241137086
3789,FY21,Y,M,9,2.709920195
3790,FY20,Y,F,2,3.243271735
3791,FY21,Y,F,6,2.683445043
3792,FY21,Y,F,1,3.654220529
3793,FY20,Y,M,1,2.543000689
3794,FY23,N,F,7,3.081644309
3795,FY24,Y,M,4,3.161748933
3796,FY20,N,M,5,2.215483136
3797,FY22,Y,F,7,2.669574222
3798,FY21,Y,M,8,2.521108398
3799,FY21,Y,M,5,2.780000631
3800,FY20,Y,F,3,1.746514898
3801,FY21,N,M,1,3.980878687
3802,FY21,Y,F,4,2.092991209
3803,FY24,Y,M,1,3.485242167
3804,FY24,Y,F,4,2.784375303
3805,FY24,Y,F,9,3.434146217
3806,FY20,Y,F,6,2.831372001
3807,FY20,N,F,2,3.187595478
3808,FY21,Y,M,1,3.313950108
3809,FY20,N,M,2,3.967244972
3810,FY21,N,F,1,3.174585132
3811,FY21,Y,F,4,3.419282114
3812,FY24,N,F,5,3.485379118
3813,FY20,N,F,5,2.620680594
3814,FY24,Y,M,1,2.767612719
3815,FY24,N,F,4,3.23177669
3816,FY22,N,F,4,2.386889829
3817,FY23,Y,F,9,2.851607694
3818,FY20,Y,M,7,3.660425706
3819,FY20,Y,M,5,3.405509387
3820,FY23,Y,F,7,3.379929015
3821,FY21,N,F,5,3.469790407
3822,FY23,Y,F,3,3.125809727
3823,FY23,Y,F,8,3.14697061
3824,FY20,N,M,5,2.850765317
3825,FY23,N,F,1,2.845315196
3826,FY23,Y,M,9,3.135165509
3827,FY21,N,F,5,2.920366843
3828,FY20,Y,M,6,2.964869125
3829,FY22,Y,M,3,2.932477463
3830,FY23,Y,F,2,2.504990982
3831,FY22,N,F,6,3.496395503
3832,FY21,Y,M,6,1.839794966
3833,FY20,Y,M,9,3.604727094
3834,FY23,Y,M,5,4
3835,FY22,N,F,5,2.931239288
3836,FY22,Y,M,8,3.610091959
3837,FY20,Y,F,3,2.517609309
3838,FY24,Y,F,1,2.911430704
3839,FY24,Y,M,7,2.783271098
3840,FY21,Y,M,1,2.919778774
3841,FY23,Y,F,2,3.21171548
3842,FY20,Y,M,2,3.368999259
3843,FY22,N,M,9,2.134722633
3844,FY21,Y,M,7,2.847585734
3845,FY20,N,M,6,3.021786593
3846,FY20,Y,M,6,3.593217732
3847,FY23,N,M,6,2.646572097
3848,FY24,Y,F,7,2.579618288
3849,FY22,Y,F,9,3.587242232
3850,FY22,Y,M,5,2.905499321
3851,FY24,Y,M,8,2.523508944
3852,FY23,N,F,5,2.960108732
3853,FY20,N,F,2,2.189536897
3854,FY24,Y,F,1,2.417256408
3855,FY20,Y,M,2,2.952784077
3856,FY21,N,F,2,2.947359018
3857,FY23,Y,F,2,2.759129309
3858,FY21,Y,F,7,3.147063693
3859,FY22,Y,F,3,1.721978328
3860,FY21,Y,F,7,2.967871036
3861,FY22,Y,F,4,2.35490111
3862,FY21,Y,F,8,2.665431765
3863,FY23,N,F,8,3.047544271
3864,FY20,N,F,2,2.822577992
3865,FY22,Y,F,1,2.556511807
3866,FY23,N,F,6,2.435199628
3867,FY24,Y,F,9,3.171894672
3868,FY23,Y,F,2,2.79803557
3869,FY20,N,F,4,2.793137863
3870,FY21,N,M,7,3.676743243
3871,FY23,Y,M,2,3.154147971
3872,FY21,Y,M,4,3.039612128
3873,FY23,Y,M,5,3.061478355
3874,FY22,Y,F,9,3.438344768
3875,FY24,Y,F,9,3.617776971
3876,FY20,N,M,2,3.422847956
3877,FY20,Y,F,8,3.750510082
3878,FY20,Y,M,2,2.690873139
3879,FY23,N,F,1,2.935903442
3880,FY22,N,F,6,3.531801416
3881,FY23,Y,F,5,3.020651455
3882,FY23,Y,F,7,3.609937716
3883,FY21,N,F,4,3.562701397
3884,FY24,N,F,9,3.012076754
3885,FY20,N,F,4,1.944620377
3886,FY23,Y,F,3,2.367027888
3887,FY22,Y,F,5,2.850718247
3888,FY21,N,F,3,2.505249146
3889,FY22,Y,F,6,4
3890,FY24,Y,M,4,2.840851079
3891,FY22,Y,F,4,2.408265781
3892,FY22,N,F,7,3.195433945
3893,FY23,N,M,6,3.819473255
3894,FY20,Y,F,6,2.453168669
3895,FY20,Y,F,6,3.117733749
3896,FY24,Y,F,7,3.022016347
3897,FY22,Y,F,2,3.887232716
3898,FY20,N,F,2,3.988698989
3899,FY23,Y,F,5,4
3900,FY20,Y,M,6,3.528787019
3901,FY24,Y,M,7,3.369310175
3902,FY23,Y,F,1,3.251905272
3903,FY22,Y,F,1,3.790741866
3904,FY24,Y,M,2,2.095739357
3905,FY21,Y,M,4,3.267824983
3906,FY22,N,F,7,3.488541122
3907,FY24,N,F,4,3.330214091
3908,FY21,N,M,9,2.45629547
3909,FY24,Y,F,9,3.323461109
3910,FY20,N,F,6,2.508405686
3911,FY22,N,M,6,3.084929927
3912,FY23,N,F,4,3.227117667
3913,FY23,N,F,7,2.620954052
3914,FY21,N,M,3,2.840931912
3915,FY21,N,F,4,2.754457013
3916,FY23,Y,F,8,2.52279632
3917,FY20,Y,F,1,3.131890603
3918,FY20,Y,F,3,3.248335513
3919,FY23,Y,M,7,2.695317227
3920,FY20,Y,F,7,3.567217441
3921,FY22,Y,F,8,3.156705059
3922,FY23,Y,M,3,4
3923,FY21,Y,M,2,3.97646435
3924,FY20,Y,F,1,3.363668827
3925,FY24,N,F,5,2.83927507
3926,FY24,N,F,6,3.41059902
3927,FY22,Y,F,1,3.190627407
3928,FY22,Y,M,4,3.032859469
3929,FY21,Y,F,9,2.439027571
3930,FY22,N,F,4,2.718616841
3931,FY22,Y,F,8,4
3932,FY24,Y,F,2,3.296794855
3933,FY21,Y,M,5,3.845432914
3934,FY23,Y,M,3,3.232169466
3935,FY24,N,F,8,3.346911031
3936,FY22,Y,M,4,2.676833392
3937,FY23,N,F,7,3.088533281
3938,FY21,Y,F,4,3.353545399
3939,FY21,Y,M,2,2.570999821
3940,FY20,N,F,4,2.495849858
3941,FY24,N,F,2,3.0113037
3942,FY23,N,F,8,4
3943,FY22,Y,M,5,3.892509262
3944,FY21,Y,M,2,3.153968643
3945,FY20,N,F,6,2.972985339
3946,FY24,Y,M,3,2.817552314
3947,FY23,Y,M,9,2.756564215
3948,FY21,N,M,7,3.314751256
3949,FY20,N,F,1,2.787722626
3950,FY23,N,F,5,2.74686312
3951,FY22,Y,F,9,3.099030394
3952,FY22,N,M,5,2.745701322
3953,FY24,N,F,3,2.448145344
3954,FY22,Y,M,7,2.921444493
3955,FY21,Y,F,7,2.820700745
3956,FY23,Y,F,6,3.444807944
3957,FY24,Y,F,3,3.441283257
3958,FY24,Y,F,4,3.085506691
3959,FY24,Y,F,1,3.161952678
3960,FY21,Y,F,9,3.815020786
3961,FY23,Y,M,6,3.128793711
3962,FY22,Y,F,7,4
3963,FY24,N,M,8,1.947299222
3964,FY23,Y,M,8,3.819208418
3965,FY22,N,M,4,3.525605406
3966,FY24,N,F,8,2.956159311
3967,FY24,Y,F,6,3.273208382
3968,FY20,Y,F,5,2.861962404
3969,FY20,Y,F,6,3.668801693
3970,FY22,N,M,5,3.084437812
3971,FY23,N,F,6,2.946454058
3972,FY20,Y,F,1,3.374065545
3973,FY22,N,F,8,3.050040682
3974,FY23,Y,F,3,2.767941045
3975,FY23,Y,M,6,2.275115872
3976,FY22,Y,F,7,4
3977,FY23,Y,F,5,4
3978,FY22,Y,M,4,2.435265344
3979,FY24,Y,F,1,3.675530356
3980,FY22,Y,F,9,2.414479382
3981,FY23,Y,F,4,2.907270361
3982,FY21,N,F,4,2.688484787
3983,FY24,N,F,3,4
3984,FY24,N,F,6,2.596685105
3985,FY20,Y,M,7,2.696272886
3986,FY21,N,M,7,3.085247982
3987,FY21,Y,F,8,2.921889093
3988,FY22,Y,M,4,3.181734515
3989,FY21,N,M,3,3.09628243
3990,FY24,Y,M,9,3.830225255
3991,FY21,N,F,4,3.049805138
3992,FY22,Y,F,2,2.776927224
3993,FY24,Y,M,6,3.388076276
3994,FY22,Y,F,7,2.648409416
3995,FY21,Y,M,8,3.061300405
3996,FY24,Y,F,8,3.881209145
3997,FY22,Y,M,8,3.651987704
3998,FY24,Y,M,7,2.703406888
3999,FY20,Y,F,8,2.548190571
4000,FY24,Y,M,8,2.040985309
4001,FY20,Y,M,9,3.28763663
4002,FY21,Y,F,2,2.783482232
4003,FY20,Y,F,5,3.616246247
4004,FY23,Y,F,1,3.416774664
4005,FY21,Y,M,7,3.34928119
4006,FY21,N,F,6,3.337928735
4007,FY24,Y,M,7,3.474911332
4008,FY21,Y,F,9,3.448084666
4009,FY21,N,F,4,3.33283562
4010,FY22,N,F,3,2.67504076
4011,FY22,Y,M,4,3.526464509
4012,FY21,Y,F,2,2.846694749
4013,FY24,N,F,6,2.966052437
4014,FY24,Y,F,6,3.417174923
4015,FY21,N,M,1,3.142586691
4016,FY22,N,M,4,3.254662771
4017,FY24,Y,F,8,2.885260317
4018,FY23,Y,F,4,2.200393723
4019,FY22,Y,F,6,3.042663843
4020,FY21,N,M,8,2.802960608
4021,FY23,Y,M,1,2.620752217
4022,FY21,Y,F,4,2.455033908
4023,FY21,N,F,4,2.959069977
4024,FY23,N,F,3,3.58415811
4025,FY24,N,M,5,2.903477523
4026,FY23,Y,M,8,3.342198227
4027,FY22,N,M,8,2.643696463
4028,FY20,Y,M,1,2.658167637
4029,FY20,Y,M,5,3.609670034
4030,FY23,N,M,2,3.601845214
4031,FY21,N,F,8,3.589208638
4032,FY24,Y,F,4,2.68958139
4033,FY20,Y,F,5,2.3872542
4034,FY22,Y,F,8,3.44539101
4035,FY22,N,M,9,2.839837611
4036,FY23,Y,M,1,2.99717947
4037,FY20,Y,M,9,3.607339755
4038,FY20,N,M,7,3.233726542
4039,FY20,Y,M,9,3.489757594
4040,FY22,Y,M,2,2.974112785
4041,FY20,N,M,1,3.327071175
4042,FY20,Y,M,1,2.802307049
4043,FY23,Y,F,2,3.061868862
4044,FY21,N,M,6,2.140978186
4045,FY20,N,M,5,3.367604385
4046,FY20,N,F,3,2.599864095
4047,FY23,N,M,9,3.069493732
4048,FY24,Y,M,5,3.030383216
4049,FY22,Y,F,2,3.114272483
4050,FY21,Y,M,5,3.404094691
4051,FY21,Y,F,1,3.332860573
4052,FY21,N,F,1,3.289539399
4053,FY21,Y,M,4,3.091867797
4054,FY23,Y,M,4,2.723009472
4055,FY22,N,F,6,2.123993576
4056,FY21,Y,F,9,3.090481194
4057,FY23,N,F,4,3.094350696
4058,FY21,Y,M,1,3.056641823
4059,FY21,Y,F,3,3.725326107
4060,FY24,N,M,2,3.242902633
4061,FY23,Y,F,4,2.938020058
4062,FY21,Y,M,7,3.06570776
4063,FY22,Y,F,2,2.725714052
4064,FY24,Y,F,8,3.139300911
4065,FY22,N,M,5,2.930587351
4066,FY20,Y,M,1,3.322154685
4067,FY22,N,F,8,3.791039487
4068,FY22,Y,M,9,3.055397541
4069,FY20,Y,F,7,2.826939534
4070,FY24,Y,F,6,2.856144393
4071,FY20,Y,M,2,1.777334417
4072,FY20,Y,F,9,3.28735344
4073,FY20,Y,F,6,3.162463609
4074,FY20,Y,F,5,3.985087821
4075,FY20,N,M,5,2.572441737
4076,FY22,Y,F,6,2.241363736
4077,FY22,N,F,9,3.052567198
4078,FY21,Y,F,6,3.25403237
4079,FY24,Y,F,3,2.732913972
4080,FY20,Y,M,7,3.301570962
4081,FY20,Y,M,9,3.174170346
4082,FY24,Y,F,3,2.060094553
4083,FY20,N,M,6,3.322023025
4084,FY24,Y,F,1,3.459186885
4085,FY23,N,M,9,2.760268647
4086,FY23,Y,M,6,3.297526189
4087,FY22,Y,F,2,3.710722959
4088,FY23,Y,F,9,3.495324869
4089,FY21,N,F,4,2.860717267
4090,FY22,Y,F,7,3.620991982
4091,FY24,N,F,1,2.774960527
4092,FY22,Y,M,6,3.592303975
4093,FY21,Y,F,7,4
4094,FY24,Y,F,4,2.986352822
4095,FY22,N,F,9,3.038880507
4096,FY20,Y,M,6,2.844760264
4097,FY21,N,F,7,3.233763215
4098,FY21,Y,F,4,2.726980427
4099,FY23,Y,F,6,3.412177775
4100,FY21,N,M,8,3.44613639
4101,FY24,Y,M,7,3.589618028
4102,FY22,Y,F,5,2.884998488
4103,FY20,Y,M,2,2.602745823
4104,FY21,N,M,4,2.712632535
4105,FY24,N,F,3,3.038384153
4106,FY23,Y,F,9,2.829044861
4107,FY22,Y,F,2,3.152524157
4108,FY21,N,M,6,2.569737335
4109,FY23,Y,F,2,3.0368904
4110,FY24,Y,F,4,2.417090302
4111,FY23,Y,F,7,2.906725007
4112,FY21,N,F,2,3.38681407
4113,FY20,N,F,7,2.568165805
4114,FY22,Y,F,5,2.771702343
4115,FY24,Y,F,5,2.353801409
4116,FY20,Y,M,8,2.478405497
4117,FY23,Y,M,6,3.355011357
4118,FY20,N,F,4,3.249033648
4119,FY23,Y,M,9,2.242609262
4120,FY22,N,F,2,3.123941816
4121,FY21,N,F,3,3.425552431
4122,FY21,Y,F,7,3.489906991
4123,FY22,Y,F,1,2.469992658
4124,FY24,Y,M,2,2.46892927
4125,FY24,Y,M,4,2.465111688
4126,FY23,N,F,9,3.717497589
4127,FY24,Y,F,6,3.500552692
4128,FY23,Y,F,4,2.703490259
4129,FY23,Y,M,3,3.83183398
4130,FY21,Y,F,8,2.84126797
4131,FY20,N,F,4,3.547857359
4132,FY20,Y,F,9,3.817421873
4133,FY20,Y,M,8,2.779567711
4134,FY22,Y,F,9,3.651945056
4135,FY22,Y,M,4,2.501915065
4136,FY23,Y,F,4,2.328078879
4137,FY24,Y,M,5,3.338445329
4138,FY20,Y,M,6,2.744222928
4139,FY20,N,M,7,2.987793991
4140,FY20,Y,F,4,2.138856905
4141,FY21,N,F,8,3.014806975
4142,FY22,Y,M,8,3.001559136
4143,FY20,Y,F,2,3.924136711
4144,FY24,Y,F,3,3.229885533
4145,FY23,Y,F,6,3.448658573
4146,FY23,Y,F,5,3.427456196
4147,FY22,Y,M,4,2.90997237
4148,FY22,N,F,6,2.77593172
4149,FY21,Y,M,2,3.222020422
4150,FY20,N,M,6,3.368972761
4151,FY20,Y,F,2,2.971603139
4152,FY21,Y,F,5,2.595368199
4153,FY20,Y,M,8,2.900370735
4154,FY24,Y,F,3,3.443503507
4155,FY23,Y,F,7,3.460266689
4156,FY22,N,F,1,3.219806369
4157,FY21,N,M,7,3.688665309
4158,FY22,Y,M,1,2.714406418
4159,FY21,Y,F,8,3.203869448
4160,FY22,N,M,3,4
4161,FY22,N,M,8,3.07287499
4162,FY22,Y,M,8,2.848365345
4163,FY24,N,M,4,3.526310852
4164,FY20,N,M,7,3.127510636
4165,FY23,Y,F,5,3.027510918
4166,FY24,Y,M,7,3.601988291
4167,FY20,N,M,8,3.636822581
4168,FY20,Y,M,7,3.576568494
4169,FY20,Y,F,7,3.163846482
4170,FY22,Y,F,8,3.490270733
4171,FY21,Y,F,3,2.605060243
4172,FY20,N,F,3,2.945820977
4173,FY24,Y,M,5,3.087637448
4174,FY24,Y,M,8,2.335627089
4175,FY20,Y,F,1,3.038980426
4176,FY22,N,F,7,2.115930935
4177,FY20,Y,M,8,4
4178,FY20,N,M,9,3.172267395
4179,FY23,N,F,1,3.508969896
4180,FY24,N,F,6,2.368424166
4181,FY24,Y,F,6,2.857533487
4182,FY24,Y,F,2,3.135458703
4183,FY20,N,M,5,3.716093898
4184,FY23,Y,F,9,3.214344245
4185,FY22,N,F,7,3.341599008
4186,FY24,Y,M,4,4
4187,FY20,Y,M,9,3.406623468
4188,FY24,Y,M,5,2.919117853
4189,FY24,N,F,6,2.919050086
4190,FY24,N,F,6,3.92543078
4191,FY20,N,M,5,3.257974978
4192,FY23,Y,M,3,1.956882896
4193,FY22,Y,F,3,3.224356184
4194,FY20,Y,F,9,2.367594988
4195,FY20,Y,F,8,3.263889605
4196,FY24,N,M,7,3.595670399
4197,FY23,Y,M,3,2.93819972
4198,FY22,Y,M,9,3.887795165
4199,FY20,N,F,7,3.150294476
4200,FY21,Y,M,6,3.967666402
4201,FY22,N,M,3,3.315470164
4202,FY20,N,M,7,3.7791656
4203,FY22,Y,F,9,3.925243681
4204,FY20,N,F,4,3.976733549
4205,FY24,Y,M,2,2.176200862
4206,FY22,N,F,2,3.485659049
4207,FY22,Y,M,5,3.222065024
4208,FY21,N,M,6,2.743269534
4209,FY21,N,F,9,3.317503079
4210,FY21,Y,F,7,3.108821694
4211,FY21,Y,M,2,2.357774075
4212,FY23,N,M,5,2.556748187
4213,FY24,N,F,9,3.186468328
4214,FY20,Y,M,4,3.48007442
4215,FY21,N,M,5,2.879763484
4216,FY20,N,F,8,2.570331644
4217,FY21,N,F,4,3.090722825
4218,FY22,Y,F,5,3.408501835
4219,FY21,N,F,5,2.601496919
4220,FY23,N,M,5,2.888191678
4221,FY20,N,M,3,2.943885206
4222,FY21,N,M,5,3.803303844
4223,FY21,N,F,7,3.773603517
4224,FY22,N,F,7,3.462552458
4225,FY20,Y,F,3,3.078251567
4226,FY23,N,F,5,3.019791239
4227,FY21,Y,F,6,3.429011002
4228,FY20,Y,F,2,3.499317828
4229,FY20,Y,F,5,3.051289895
4230,FY20,Y,F,8,3.108650541
4231,FY23,N,F,9,2.069646137
4232,FY21,Y,F,4,3.119215613
4233,FY23,Y,F,6,3.342998721
4234,FY20,Y,F,1,3.538960197
4235,FY20,N,F,1,2.811918049
4236,FY21,Y,F,9,3.43226088
4237,FY21,Y,M,5,3.41734747
4238,FY22,N,F,2,3.643716738
4239,FY22,N,F,1,3.634275721
4240,FY23,N,F,4,3.57968033
4241,FY20,Y,M,5,2.928517125
4242,FY21,Y,M,8,3.704412872
4243,FY24,Y,M,9,3.159692718
4244,FY20,Y,M,1,2.827889763
4245,FY23,Y,F,7,2.295326051
4246,FY21,Y,M,6,3.462571249
4247,FY21,Y,F,9,2.983042359
4248,FY20,N,F,6,3.028313195
4249,FY20,N,M,2,2.896388183
4250,FY21,N,F,3,3.246126874
4251,FY24,Y,F,3,3.313342314
4252,FY20,Y,F,7,2.471305042
4253,FY22,Y,F,6,3.132676342
4254,FY20,Y,F,3,3.398806214
4255,FY22,N,F,2,2.658347134
4256,FY21,Y,F,7,2.717603041
4257,FY24,Y,F,9,3.939337245
4258,FY21,N,F,2,3.018116218
4259,FY21,Y,M,3,2.322022017
4260,FY21,Y,F,1,3.314519997
4261,FY23,Y,M,1,3.376402165
4262,FY21,N,F,9,2.814292242
4263,FY22,Y,M,4,3.703899853
4264,FY24,Y,M,1,2.222430002
4265,FY20,Y,F,9,3.659014961
4266,FY20,Y,M,9,2.751666353
4267,FY24,N,F,4,2.494504065
4268,FY23,Y,F,5,3.223100925
4269,FY24,N,M,2,2.618251243
4270,FY21,N,F,5,3.02292964
4271,FY21,Y,M,3,2.953465846
4272,FY20,Y,F,1,2.90372233
4273,FY22,Y,M,1,2.732828674
4274,FY24,N,F,6,2.61038031
4275,FY22,N,M,7,3.952087731
4276,FY23,Y,F,9,2.871041483
4277,FY23,Y,F,5,3.416519418
4278,FY24,Y,M,7,3.504477398
4279,FY24,N,M,5,3.31471334
4280,FY22,Y,F,4,3.324524463
4281,FY20,N,F,3,3.071888002
4282,FY22,Y,F,9,3.132605936
4283,FY21,N,M,7,3.254360834
4284,FY22,Y,F,7,3.130175503
4285,FY20,Y,M,5,3.579729548
4286,FY21,Y,F,2,2.692926165
4287,FY22,Y,M,2,2.736170741
4288,FY20,N,M,4,3.251083433
4289,FY20,Y,M,8,2.611917828
4290,FY23,Y,M,4,2.923708611
4291,FY24,Y,F,1,3.830967691
4292,FY24,Y,F,2,3.33549063
4293,FY23,Y,F,9,3.49453172
4294,FY24,N,F,3,3.031081557
4295,FY22,Y,F,2,3.761122965
4296,FY21,N,F,2,2.533862727
4297,FY24,N,F,2,2.791328325
4298,FY20,N,F,1,2.840998791
4299,FY24,N,F,4,2.787546109
4300,FY20,N,F,7,2.461346431
4301,FY22,Y,M,7,3.609507518
4302,FY23,Y,F,2,3.238278427
4303,FY21,Y,M,1,2.064311846
4304,FY24,Y,F,5,3.018778239
4305,FY22,N,F,4,2.608762017
4306,FY22,N,F,4,2.634567993
4307,FY22,Y,F,9,2.600462328
4308,FY23,Y,M,7,3.078811894
4309,FY21,Y,F,3,2.710628592
4310,FY22,N,M,1,3.191516676
4311,FY24,Y,F,2,2.612428297
4312,FY20,Y,M,8,3.082233204
4313,FY22,Y,F,2,2.854868747
4314,FY23,N,M,4,2.809339092
4315,FY21,Y,F,2,3.392908832
4316,FY24,N,F,6,3.476704583
4317,FY20,Y,F,2,3.407243331
4318,FY21,Y,F,5,3.24159197
4319,FY24,N,M,3,3.243389637
4320,FY21,N,M,2,3.388510992
4321,FY22,N,F,6,3.63743941
4322,FY21,Y,F,7,2.962229232
4323,FY23,N,F,1,2.964194006
4324,FY23,Y,F,3,3.307247069
4325,FY21,Y,M,7,2.919913093
4326,FY21,Y,M,9,2.996585697
4327,FY24,Y,F,6,3.094396509
4328,FY22,N,M,7,3.173280559
4329,FY21,Y,M,4,3.182882616
4330,FY20,Y,M,8,2.560598084
4331,FY20,Y,F,1,2.925778852
4332,FY22,Y,F,7,2.971849456
